iucn_sid;am_sid;sciname;cat_code;pop_trend;spatial_source;rgn_id;rgn_name;n_cells;presence;n_spp_rgn
NA;SLB-102199;Eurysquilla veleronis;NE;NA;am;137;Ecuador;2;NA;5057
NA;SLB-102205;Squilla panamensis;NE;NA;am;137;Ecuador;2;NA;5057
NA;SLB-102206;Squilla parva;NE;NA;am;137;Ecuador;4;NA;5057
NA;SLB-102208;Squilla bigelowi;NE;NA;am;137;Ecuador;11;NA;5057
NA;SLB-102589;Neotrevathana elongatum;NE;NA;am;137;Ecuador;32;NA;5057
NA;SLB-103743;Sansonia shigemitsui;NE;NA;am;137;Ecuador;20;NA;5057
NA;W-Msc-434316;Macteola segesta;NE;NA;am;137;Ecuador;11;NA;5057
NA;SLB-111167;Brania mediodentata;NE;NA;am;137;Ecuador;28;NA;5057
NA;SLB-111168;Brania oculata;NE;NA;am;137;Ecuador;28;NA;5057
NA;W-Pol-334177;Nereis callaona;NE;NA;am;137;Ecuador;40;NA;5057
NA;SLB-111491;Nicomache antillensis;NE;NA;am;137;Ecuador;30;NA;5057
NA;SLB-111581;Notaulax occidentalis;NE;NA;am;137;Ecuador;30;NA;5057
NA;SLB-118390;Albunea marquisiana;NE;NA;am;137;Ecuador;10;NA;5057
NA;W-Msc-527557;Stomatella auricula;NE;NA;am;137;Ecuador;27;NA;5057
NA;W-Msc-413726;Vexillum aureolineatum;NE;NA;am;137;Ecuador;17;NA;5057
NA;W-Msc-507644;Retrotapes exalbidus;NE;NA;am;137;Ecuador;41;NA;5057
NA;W-Bch-440188;Lamoha murotoensis;NE;NA;am;137;Ecuador;37;NA;5057
NA;SLB-157806;Pontonides loloata;NE;NA;am;137;Ecuador;24;NA;5057
NA;SLB-158004;Munida thoe;NE;NA;am;137;Ecuador;3;NA;5057
NA;SLB-158050;Neopetrolisthes maculatus;NE;NA;am;137;Ecuador;22;NA;5057
NA;W-Msc-381527;Microfragum subfestivum;NE;NA;am;137;Ecuador;35;NA;5057
NA;SLB-166057;Scissurella mirifica;NE;NA;am;137;Ecuador;28;NA;5057
NA;W-Msc-511641;Zafra vercoi;NE;NA;am;137;Ecuador;24;NA;5057
NA;W-Msc-507162;Gari solida;NE;NA;am;137;Ecuador;3;NA;5057
NA;W-Msc-504632;Arcopsis sculptilis;NE;NA;am;137;Ecuador;32;NA;5057
NA;W-Hyd-284199;Macrorhynchia phoenicea;NE;NA;am;137;Ecuador;17;NA;5057
NA;W-Ase-368964;Narcissia gracilis;NE;NA;am;137;Ecuador;29;NA;5057
NA;W-Ech-513621;Tromikosoma hispidum;NE;NA;am;137;Ecuador;202;NA;5057
NA;W-Hyd-231564;Hebella striata;NE;NA;am;137;Ecuador;25;NA;5057
NA;W-Ech-513223;Diadema mexicanum;NE;NA;am;137;Ecuador;32;NA;5057
NA;W-Ech-513384;Mellita longifissa;NE;NA;am;137;Ecuador;4;NA;5057
NA;W-Oct-520697;Pacifigorgia stenobrochis;NE;NA;am;137;Ecuador;8;NA;5057
NA;W-Oct-286273;Leptogorgia rigida;NE;NA;am;137;Ecuador;30;NA;5057
NA;W-Oct-290566;Pacifigorgia adamsii;NE;NA;am;137;Ecuador;5;NA;5057
NA;W-Msc-689282;Emarginula dilecta;NE;NA;am;137;Ecuador;16;NA;5057
NA;SLB-184734;Garthambrus allisoni;NE;NA;am;137;Ecuador;30;NA;5057
NA;SLB-187676;Florometra magellanica;NE;NA;am;137;Ecuador;13;NA;5057
NA;W-Ase-255042;Meyenaster gelatinosus;NE;NA;am;137;Ecuador;26;NA;5057
NA;W-Msc-579084;Montereina nobilis;NE;NA;am;137;Ecuador;8;NA;5057
NA;SLB-189549;Alpheus ochrostriatus;NE;NA;am;137;Ecuador;14;NA;5057
NA;W-Bch-440346;Ashtoret picta;NE;NA;am;137;Ecuador;2;NA;5057
NA;SLB-189561;Athanas rhothionastes;NE;NA;am;137;Ecuador;4;NA;5057
NA;SLB-189565;Axiopsis pica;NE;NA;am;137;Ecuador;2;NA;5057
NA;SLB-189595;Catapagurus ensifer;NE;NA;am;137;Ecuador;8;NA;5057
NA;W-Bch-444245;Demania mortenseni;NE;NA;am;137;Ecuador;6;NA;5057
NA;W-Bch-441416;Urnalana purarensis;NE;NA;am;137;Ecuador;11;NA;5057
NA;W-Bch-442269;Furtipodia petrosa;NE;NA;am;137;Ecuador;19;NA;5057
NA;W-Bch-444377;Lophozozymus bertonciniae;NE;NA;am;137;Ecuador;3;NA;5057
NA;W-Msc-506939;Pectinella aequoris;NE;NA;am;137;Ecuador;11;NA;5057
NA;SLB-190206;Parapontophilus longirostris;NE;NA;am;137;Ecuador;37;NA;5057
NA;SLB-190292;Nematocarcinus combensis;NE;NA;am;137;Ecuador;21;NA;5057
NA;SLB-190296;Neocallichirus jousseaumei;NE;NA;am;137;Ecuador;18;NA;5057
NA;SLB-190324;Pagurixus concolor;NE;NA;am;137;Ecuador;21;NA;5057
NA;W-Bch-387542;Paramedaeus octogesimus;NE;NA;am;137;Ecuador;5;NA;5057
NA;SLB-190394;Petrolisthes borradailei;NE;NA;am;137;Ecuador;24;NA;5057
NA;W-Bch-443873;Quadrella serenei;NE;NA;am;137;Ecuador;1;NA;5057
NA;SLB-190471;Pylopaguropsis lewinsohni;NE;NA;am;137;Ecuador;8;NA;5057
NA;SLB-190486;Synalpheus heroni;NE;NA;am;137;Ecuador;5;NA;5057
NA;SLB-190502;Solitariopagurus tuerkayi;NE;NA;am;137;Ecuador;26;NA;5057
NA;W-Msc-420571;Elysia cornigera;NE;NA;am;137;Ecuador;12;NA;5057
NA;SLB-94649;Anteaeolidiella indica;NE;NA;am;137;Ecuador;23;NA;5057
NA;W-Msc-536436;Anidolyta spongotheras;NE;NA;am;137;Ecuador;4;NA;5057
NA;W-Msc-558916;Armina cordellensis;NE;NA;am;137;Ecuador;1;NA;5057
NA;W-Msc-557157;Limneria prolongata;NE;NA;am;137;Ecuador;3;NA;5057
NA;SLB-77446;Peltodoris greeleyi;NE;NA;am;137;Ecuador;35;NA;5057
NA;SLB-77496;Eubranchus olivaceus;NE;NA;am;137;Ecuador;9;NA;5057
NA;W-Iso-255804;Haploniscus bruuni;NE;NA;am;137;Ecuador;16;NA;5057
NA;ITS-552897;Glypturus armatus;NE;NA;am;137;Ecuador;2;NA;5057
NA;ITS-551718;Sicyonia inflexa;NE;NA;am;137;Ecuador;63;NA;5057
NA;ITS-659868;Cinetorhynchus concolor;NE;NA;am;137;Ecuador;18;NA;5057
NA;ITS-659872;Cinetorhynchus hiatti;NE;NA;am;137;Ecuador;15;NA;5057
NA;ITS-612378;Periclimenes aleator;NE;NA;am;137;Ecuador;10;NA;5057
NA;ITS-660125;Pseudomunida fragilis;NE;NA;am;137;Ecuador;19;NA;5057
NA;ITS-659898;Alpheopsis diabolus;NE;NA;am;137;Ecuador;21;NA;5057
NA;ITS-659988;Nikoides danae;NE;NA;am;137;Ecuador;21;NA;5057
NA;W-Bch-442321;Rhinolambrus contrarius;NE;NA;am;137;Ecuador;35;NA;5057
NA;W-Bch-209435;Catoptrus inaequalis;NE;NA;am;137;Ecuador;1;NA;5057
NA;W-Bch-209437;Catoptrus nitidus;NE;NA;am;137;Ecuador;11;NA;5057
NA;W-Bch-444091;Garthiella aberrans;NE;NA;am;137;Ecuador;1;NA;5057
NA;W-Iso-258413;Excirolana braziliensis;NE;NA;am;137;Ecuador;37;NA;5057
NA;SLB-15960;Natatolana californiensis;NE;NA;am;137;Ecuador;100;NA;5057
NA;ITS-95886;Protrachypene precipua;NE;NA;am;137;Ecuador;37;NA;5057
NA;ITS-98255;Sympagurus planimanus;NE;NA;am;137;Ecuador;79;NA;5057
NA;WBD-Eup-90;Thysanopoda cornuta;NE;NA;am;137;Ecuador;47;NA;5057
NA;SLB-27827;Solidobalanus hawaiensis;NE;NA;am;137;Ecuador;32;NA;5057
NA;W-Pol-130871;Bispira crassicornis;NE;NA;am;137;Ecuador;26;NA;5057
NA;W-Pol-131009;Hydroides norvegicus;NE;NA;am;137;Ecuador;41;NA;5057
NA;URM-M-1439;Escarpia spicata;NE;NA;am;137;Ecuador;46;NA;5057
NA;W-Hyd-292482;Rosacea flaccida;NE;NA;am;137;Ecuador;28;NA;5057
NA;W-Hyd-285817;Errina macrogastra;NE;NA;am;137;Ecuador;28;NA;5057
NA;SLB-69728;Solemya reidi;NE;NA;am;137;Ecuador;1;NA;5057
NA;W-Ase-380614;Leptychaster inermis;NE;NA;am;137;Ecuador;52;NA;5057
NA;SLB-36961;Xenobranchion insigne;NE;NA;am;137;Ecuador;26;NA;5057
NA;SLB-36742;Agnezia tenue;NE;NA;am;137;Ecuador;26;NA;5057
NA;URM-2-2409;Lissoclinum nebulosum;NE;NA;am;137;Ecuador;1;NA;5057
NA;SLB-37406;Trididemnum auriculatum;NE;NA;am;137;Ecuador;26;NA;5057
NA;URM-2-3049;Aplidium pellucidum;NE;NA;am;137;Ecuador;26;NA;5057
NA;URM-2-3148;Polyclinum pute;NE;NA;am;137;Ecuador;1;NA;5057
NA;SLB-185073;Pareugyrioides vannamei;NE;NA;am;137;Ecuador;26;NA;5057
NA;URM-2-3424;Molgula pigafettae;NE;NA;am;137;Ecuador;28;NA;5057
NA;SLB-38723;Pyura stubenrauchi;NE;NA;am;137;Ecuador;26;NA;5057
NA;SLB-38739;Alloeocarpa bacca;NE;NA;am;137;Ecuador;26;NA;5057
NA;URM-2-1092;Pallenopsis californica;NE;NA;am;137;Ecuador;327;NA;5057
NA;URM-2-615;Colossendeis minor;NE;NA;am;137;Ecuador;350;NA;5057
NA;W-Msc-341973;Octopus fitchi;NE;NA;am;137;Ecuador;43;NA;5057
NA;W-Msc-342017;Octopus penicillifer;NE;NA;am;137;Ecuador;24;NA;5057
NA;W-Msc-386014;Stenosemus exaratus;NE;NA;am;137;Ecuador;75;NA;5057
NA;ITS-154782;Themiste alutacea;NE;NA;am;137;Ecuador;31;NA;5057
NA;W-Bra-104061;Megerlia truncata;NE;NA;am;137;Ecuador;26;NA;5057
NA;SLB-30821;Parasagitta euneritica;NE;NA;am;137;Ecuador;9;NA;5057
NA;SLB-30825;Parasagitta popovicii;NE;NA;am;137;Ecuador;38;NA;5057
NA;SLB-65329;Bathyctena chuni;NE;NA;am;137;Ecuador;118;NA;5057
NA;SLB-65398;Bathocyroe fosteri;NE;NA;am;137;Ecuador;9;NA;5057
NA;SLB-119329;Gorgoleptis emarginatus;NE;NA;am;137;Ecuador;53;NA;5057
NA;W-Msc-449991;Nodopelta heminoda;NE;NA;am;137;Ecuador;128;NA;5057
NA;W-Pol-332941;Amphiduropsis axialensis;NE;NA;am;137;Ecuador;113;NA;5057
NA;W-Pol-332577;Thermiphione tufari;NE;NA;am;137;Ecuador;61;NA;5057
NA;SLB-119636;Munidopsis lauensis;NE;NA;am;137;Ecuador;81;NA;5057
NA;SLB-197731;Neotrapezium sublaevigatum;NE;NA;am;137;Ecuador;34;NA;5057
NA;SLB-130766;Alpheus coutierei;NE;NA;am;137;Ecuador;7;NA;5057
NA;SLB-88651;Cervimunida johni;NE;NA;am;137;Ecuador;3;NA;5057
NA;W-Ase-368134;Luidia magnifica;NE;NA;am;137;Ecuador;39;NA;5057
NA;W-Msc-139594;Notarchus indicus;NE;NA;am;137;Ecuador;21;NA;5057
NA;W-Bra-235579;Macandrevia diamantina;NE;NA;am;137;Ecuador;319;NA;5057
NA;SLB-98807;Rissoina balteata;NE;NA;am;137;Ecuador;29;NA;5057
NA;W-Msc-414933;Vexillum microzonias;NE;NA;am;137;Ecuador;5;NA;5057
NA;SLB-118633;Serratosagitta bierii;NE;NA;am;137;Ecuador;39;NA;5057
NA;ITS-682585;Alima neptuni;NE;NA;am;137;Ecuador;5;NA;5057
NA;SLB-101842;Chorisquilla tuberculata;NE;NA;am;137;Ecuador;16;NA;5057
NA;SLB-101854;Pseudusa bostigrinus;NE;NA;am;137;Ecuador;48;NA;5057
NA;SLB-102067;Odontodactylus hansenii;NE;NA;am;137;Ecuador;25;NA;5057
NA;SLB-102198;Meiosquilla dawsoni;NE;NA;am;137;Ecuador;42;NA;5057
NA;W-Msc-432905;Aforia goniodes;NE;NA;am;137;Ecuador;40;NA;5057
NA;W-Msc-511653;Zafrona striatula;NE;NA;am;137;Ecuador;14;NA;5057
NA;SLB-113359;Munida typhle;NE;NA;am;137;Ecuador;6;NA;5057
NA;W-Cum-182383;Campylaspis bacescui;NE;NA;am;137;Ecuador;57;NA;5057
NA;W-Bch-440206;Moloha majora;NE;NA;am;137;Ecuador;15;NA;5057
NA;SLB-169556;Culcita novaeguinae;NE;NA;am;137;Ecuador;25;NA;5057
NA;W-Msc-208442;Lithophaga hanleyana;NE;NA;am;137;Ecuador;1;NA;5057
NA;SLB-176961;Capulus ungaricoides;NE;NA;am;137;Ecuador;17;NA;5057
NA;W-Ech-513609;Toxopneustes roseus;NE;NA;am;137;Ecuador;11;NA;5057
NA;W-Ech-513095;Agassizia scrobiculata;NE;NA;am;137;Ecuador;26;NA;5057
NA;W-Oct-286226;Leptogorgia cuspidata;NE;NA;am;137;Ecuador;6;NA;5057
NA;W-Bch-444444;Discoplax hirtipes;NE;NA;am;137;Ecuador;9;NA;5057
NA;SLB-189638;Ciliopagurus pacificus;NE;NA;am;137;Ecuador;17;NA;5057
NA;W-Bch-444379;Lophozozymus edwardsi;NE;NA;am;137;Ecuador;1;NA;5057
NA;SLB-190043;Galathea amamiensis;NE;NA;am;137;Ecuador;26;NA;5057
NA;SLB-190044;Galathea latirostris;NE;NA;am;137;Ecuador;22;NA;5057
NA;W-Bch-444948;Macrophthalmus serenei;NE;NA;am;137;Ecuador;13;NA;5057
NA;SLB-190165;Micropagurus polynesiensis;NE;NA;am;137;Ecuador;26;NA;5057
NA;SLB-190200;Septicollarina zezinae;NE;NA;am;137;Ecuador;11;NA;5057
NA;SLB-190322;Pagurixus carinimanus;NE;NA;am;137;Ecuador;19;NA;5057
NA;SLB-190370;Paragiopagurus oxychelos;NE;NA;am;137;Ecuador;35;NA;5057
NA;W-Bch-209075;Platypodia pseudogranulosa;NE;NA;am;137;Ecuador;2;NA;5057
NA;Chn-7292168a-7e48-49d8-8b1c-01144f18309b;Prionalpheus triarticulatus;NE;NA;am;137;Ecuador;16;NA;5057
NA;ITS-682584;Tetrasquilla mccullochae;NE;NA;am;137;Ecuador;16;NA;5057
NA;W-Bch-390572;Thalamita cerasma;NE;NA;am;137;Ecuador;37;NA;5057
NA;W-Bch-442236;Thyrolambrus efflorescens;NE;NA;am;137;Ecuador;2;NA;5057
NA;W-Pho-128553;Phoronopsis albomaculata;NE;NA;am;137;Ecuador;37;NA;5057
NA;SLB-77390;Psammodoris thompsoni;NE;NA;am;137;Ecuador;1;NA;5057
NA;W-Msc-594170;Synaptocochlea concinna;NE;NA;am;137;Ecuador;1;NA;5057
NA;W-Msc-581826;Platydoris macfarlandi;NE;NA;am;137;Ecuador;1;NA;5057
NA;W-Msc-536857;Tritonia odhneri;NE;NA;am;137;Ecuador;42;NA;5057
NA;ITS-551983;Hymenopenaeus doris;NE;NA;am;137;Ecuador;328;NA;5057
NA;ITS-551663;Rimapenaeus faoe;NE;NA;am;137;Ecuador;10;NA;5057
NA;ITS-612309;Palaemonella crosnieri;NE;NA;am;137;Ecuador;28;NA;5057
NA;SLB-118996;Exoclimenella denticulata;NE;NA;am;137;Ecuador;12;NA;5057
NA;ITS-660168;Clibanarius zebra;NE;NA;am;137;Ecuador;28;NA;5057
NA;W-Bch-442279;Garthambrus stellatus;NE;NA;am;137;Ecuador;4;NA;5057
NA;W-Bch-208855;Thalamita auauensis;NE;NA;am;137;Ecuador;14;NA;5057
NA;W-Bch-107406;Thalamita gloriensis;NE;NA;am;137;Ecuador;21;NA;5057
NA;ITS-94279;Cyclocaris tahitensis;NE;NA;am;137;Ecuador;353;NA;5057
NA;ITS-96477;Palaemon ritteri;NE;NA;am;137;Ecuador;24;NA;5057
NA;ITS-96206;Rhynchocinetes typus;NE;NA;am;137;Ecuador;17;NA;5057
NA;ITS-96549;Palaemonella holmesi;NE;NA;am;137;Ecuador;19;NA;5057
NA;ITS-98012;Munidopsis albatrossae;NE;NA;am;137;Ecuador;344;NA;5057
NA;SLB-9728;Cancer gracilis;NE;NA;am;137;Ecuador;1;NA;5057
NA;SLB-9723;Cancer antennarius;NE;NA;am;137;Ecuador;1;NA;5057
NA;W-Pol-333276;Eulalia myriacyclum;NE;NA;am;137;Ecuador;17;NA;5057
NA;SLB-3334;Plakosyllis quadrioculata;NE;NA;am;137;Ecuador;27;NA;5057
NA;W-Pol-152293;Scoletoma tetraura;NE;NA;am;137;Ecuador;16;NA;5057
NA;SLB-92563;Hydractinia minuta;NE;NA;am;137;Ecuador;6;NA;5057
NA;W-Oct-287556;Muricea californica;NE;NA;am;137;Ecuador;1;NA;5057
NA;URM-Cn-10268;Deepstaria enigmatica;NE;NA;am;137;Ecuador;175;NA;5057
NA;W-Hyd-221239;Solmaris rhodoloma;NE;NA;am;137;Ecuador;40;NA;5057
NA;URM-Cn-6268;Parazoanthus lucificum;NE;NA;am;137;Ecuador;1;NA;5057
NA;W-Msc-582511;Pododesmus macrochisma;NE;NA;am;137;Ecuador;1;NA;5057
NA;URM-2-2262;Didemnum tenue;NE;NA;am;137;Ecuador;21;NA;5057
NA;URM-2-3146;Polyclinum planum;NE;NA;am;137;Ecuador;6;NA;5057
NA;URM-2-3295;Pycnoclavella stanleyi;NE;NA;am;137;Ecuador;1;NA;5057
NA;URM-2-200;Ascorhynchus ornatus;NE;NA;am;137;Ecuador;24;NA;5057
NA;URM-2-362;Tanystylum isthmiacum;NE;NA;am;137;Ecuador;25;NA;5057
NA;URM-2-458;Callipallene californiensis;NE;NA;am;137;Ecuador;42;NA;5057
NA;W-Msc-535841;Amphioctopus mototi;NE;NA;am;137;Ecuador;21;NA;5057
NA;W-Msc-341949;Octopus balboai;NE;NA;am;137;Ecuador;1;NA;5057
NA;W-Msc-488022;Oldroydia percrassa;NE;NA;am;137;Ecuador;12;NA;5057
NA;SLB-88241;Phascolosoma nigrescens;NE;NA;am;137;Ecuador;10;NA;5057
NA;SLB-80283;Antalis berryi;NE;NA;am;137;Ecuador;1;NA;5057
NA;SLB-96021;Gadila austinclarki;NE;NA;am;137;Ecuador;12;NA;5057
NA;ITS-154830;Aspidosiphon laevis;NE;NA;am;137;Ecuador;1;NA;5057
NA;ITS-Mam-612597;Balaenoptera brydei;NE;NA;am;137;Ecuador;403;NA;5057
NA;W-Msc-449981;Lirapex granularis;NE;NA;am;137;Ecuador;53;NA;5057
NA;W-Msc-450005;Provanna laevis;NE;NA;am;137;Ecuador;10;NA;5057
NA;SLB-119500;Bathybdella sawyeri;NE;NA;am;137;Ecuador;143;NA;5057
NA;SLB-119526;Aphotopontius baculigerus;NE;NA;am;137;Ecuador;149;NA;5057
NA;SLB-119554;Stygiopontius hispidulus;NE;NA;am;137;Ecuador;100;NA;5057
NA;W-Hyd-285439;Dynamena heterodonta;NE;NA;am;137;Ecuador;22;NA;5057
NA;W-Hyd-284156;Lytocarpia brevirostris;NE;NA;am;137;Ecuador;16;NA;5057
NA;SLB-129109;Cadella mauia;NE;NA;am;137;Ecuador;37;NA;5057
NA;W-Bch-208844;Thalamita demani;NE;NA;am;137;Ecuador;31;NA;5057
NA;SLB-130681;Acanthanas pusillus;NE;NA;am;137;Ecuador;2;NA;5057
NA;SLB-131319;Synalpheus mexicanus;NE;NA;am;137;Ecuador;42;NA;5057
NA;SLB-94537;Prochaetoderma californicum;NE;NA;am;137;Ecuador;9;NA;5057
NA;W-Msc-458729;Cypraea childreni;NE;NA;am;137;Ecuador;26;NA;5057
NA;SLB-101663;Weelia cylindrica;NE;NA;am;137;Ecuador;12;NA;5057
NA;SLB-102038;Neogonodactylus zacae;NE;NA;am;137;Ecuador;35;NA;5057
NA;SLB-102196;Crenatosquilla oculinova;NE;NA;am;137;Ecuador;11;NA;5057
NA;W-Msc-345703;Turridrupa weaveri;NE;NA;am;137;Ecuador;5;NA;5057
NA;W-Cum-181929;Diastylis argentata;NE;NA;am;137;Ecuador;10;NA;5057
NA;SLB-118874;Terebra anilis;NE;NA;am;137;Ecuador;22;NA;5057
NA;SLB-154625;Colpomenia sinuosa;NE;NA;am;137;Ecuador;41;NA;5057
NA;SLB-136981;Kappaphycus alvarezii;NE;NA;am;137;Ecuador;34;NA;5057
NA;SLB-154769;Alpheus panamensis;NE;NA;am;137;Ecuador;32;NA;5057
NA;SLB-154796;Alpheus rostratus;NE;NA;am;137;Ecuador;21;NA;5057
NA;W-Bch-441377;Leucosia craniolaris;NE;NA;am;137;Ecuador;33;NA;5057
NA;SLB-174695;Mytilus desolationis;NE;NA;am;137;Ecuador;7;NA;5057
NA;W-Ech-513324;Hesperocidaris panamensis;NE;NA;am;137;Ecuador;1;NA;5057
NA;W-Ech-513469;Plesiodiadema horridum;NE;NA;am;137;Ecuador;272;NA;5057
NA;W-Hol-529000;Psolus diomedeae;NE;NA;am;137;Ecuador;9;NA;5057
NA;W-Oct-290590;Pacifigorgia senta;NE;NA;am;137;Ecuador;35;NA;5057
NA;SLB-184045;Corallianassa articulata;NE;NA;am;137;Ecuador;7;NA;5057
NA;W-Msc-570469;Fissurella maxima;NE;NA;am;137;Ecuador;2;NA;5057
NA;W-Ase-382124;Patiria chilensis;NE;NA;am;137;Ecuador;5;NA;5057
NA;W-Bry-470181;Reteporella magellensis;NE;NA;am;137;Ecuador;11;NA;5057
NA;W-Bch-441170;Heteronucia venusta;NE;NA;am;137;Ecuador;16;NA;5057
NA;W-Bch-444419;Lithoscaptus paradoxus;NE;NA;am;137;Ecuador;21;NA;5057
NA;W-Msc-387649;Anguipecten pacificus;NE;NA;am;137;Ecuador;24;NA;5057
NA;SLB-190384;Periclimenaeus orbitocarinatus;NE;NA;am;137;Ecuador;21;NA;5057
NA;W-Bch-444133;Epistocavea mururoa;NE;NA;am;137;Ecuador;6;NA;5057
NA;W-Bch-444134;Euxanthus huonii;NE;NA;am;137;Ecuador;21;NA;5057
NA;SLB-72364;Lithopoma gibberosa;NE;NA;am;137;Ecuador;3;NA;5057
NA;SLB-75917;Sabia conica;NE;NA;am;137;Ecuador;4;NA;5057
NA;ITS-564778;Parascytoleptus tridens;NE;NA;am;137;Ecuador;13;NA;5057
NA;SLB-6185;Monocorophium acherusicum;NE;NA;am;137;Ecuador;8;NA;5057
NA;ITS-612322;Paranchistus pycnodontae;NE;NA;am;137;Ecuador;8;NA;5057
NA;SLB-7914;Eudevenopus metagracilis;NE;NA;am;137;Ecuador;11;NA;5057
NA;ITS-657025;Ventiella sulfuris;NE;NA;am;137;Ecuador;134;NA;5057
NA;ITS-660135;Munidopsis alvisca;NE;NA;am;137;Ecuador;12;NA;5057
NA;W-Bch-440999;Thyraplax cooki;NE;NA;am;137;Ecuador;1;NA;5057
NA;ITS-96170;Pasiphaea corteziana;NE;NA;am;137;Ecuador;4;NA;5057
NA;WBD-Eup-36;Euphausia paragibba;NE;NA;am;137;Ecuador;18;NA;5057
NA;SLB-4492;Mediomastus ambiseta;NE;NA;am;137;Ecuador;4;NA;5057
NA;W-Pol-326853;Cossura laeviseta;NE;NA;am;137;Ecuador;40;NA;5057
NA;URM-Cn-10281;Tiburonia granrojo;NE;NA;am;137;Ecuador;30;NA;5057
NA;W-Ase-368135;Luidia columbia;NE;NA;am;137;Ecuador;9;NA;5057
NA;W-Ase-234904;Eremicaster pacificus;NE;NA;am;137;Ecuador;304;NA;5057
NA;SLB-66100;Pseudocnus perrieri;NE;NA;am;137;Ecuador;26;NA;5057
NA;W-Hol-247772;Psolus chitinoides;NE;NA;am;137;Ecuador;3;NA;5057
NA;SLB-67618;Diaperoecia californica;NE;NA;am;137;Ecuador;4;NA;5057
NA;SLB-86886;Ophlitaspongia pennata;NE;NA;am;137;Ecuador;3;NA;5057
NA;W-Por-171324;Craniella arb;NE;NA;am;137;Ecuador;1;NA;5057
NA;SLB-67684;Stomatopora granulata;NE;NA;am;137;Ecuador;39;NA;5057
NA;URM-2-3502;Bathypera goreaui;NE;NA;am;137;Ecuador;6;NA;5057
NA;URM-2-853;Nymphon microsetosum;NE;NA;am;137;Ecuador;11;NA;5057
NA;URM-2-1097;Pallenopsis comosa;NE;NA;am;137;Ecuador;23;NA;5057
NA;URM-2-614;Colossendeis microsetosa;NE;NA;am;137;Ecuador;9;NA;5057
NA;W-Msc-533194;Robsonella fontaniana;NE;NA;am;137;Ecuador;20;NA;5057
NA;W-Msc-385818;Leptochiton nexus;NE;NA;am;137;Ecuador;13;NA;5057
NA;SLB-66566;Sluiterina sibogae;NE;NA;am;137;Ecuador;14;NA;5057
NA;URM-2-1624;Urechis chilensis;NE;NA;am;137;Ecuador;16;NA;5057
NA;W-Msc-343689;Neopilina galatheae;NE;NA;am;137;Ecuador;258;NA;5057
NA;W-Msc-395235;Helicoradomenia acredema;NE;NA;am;137;Ecuador;152;NA;5057
NA;W-Msc-449987;Neolepetopsis gordensis;NE;NA;am;137;Ecuador;14;NA;5057
NA;W-Msc-449957;Echinopelta fistulosa;NE;NA;am;137;Ecuador;53;NA;5057
NA;W-Pol-328065;Galapagomystides aristata;NE;NA;am;137;Ecuador;153;NA;5057
NA;SLB-119487;Protis hydrothermica;NE;NA;am;137;Ecuador;107;NA;5057
NA;SLB-119549;Stygiopontius appositus;NE;NA;am;137;Ecuador;44;NA;5057
NA;SLB-119551;Stygiopontius cinctiger;NE;NA;am;137;Ecuador;53;NA;5057
NA;SLB-119563;Stygiopontius sentifer;NE;NA;am;137;Ecuador;53;NA;5057
NA;SLB-119577;Oncaea praeclara;NE;NA;am;137;Ecuador;107;NA;5057
NA;W-Hyd-284660;Eudendrium deforme;NE;NA;am;137;Ecuador;1;NA;5057
NA;W-Hyd-285674;Symplectoscyphus magellanicus;NE;NA;am;137;Ecuador;25;NA;5057
NA;W-Msc-207847;Plicatula plicata;NE;NA;am;137;Ecuador;27;NA;5057
NA;W-Msc-367843;Mesodesma donacium;NE;NA;am;137;Ecuador;2;NA;5057
NA;W-Hol-242132;Chiridota hydrothermica;NE;NA;am;137;Ecuador;111;NA;5057
NA;MFW-543;Neritina turrita;NE;NA;am;137;Ecuador;2;NA;5057
NA;SLB-96656;Tesseracme quadrangularis;NE;NA;am;137;Ecuador;43;NA;5057
NA;SLB-97616;Urticina columbiana;NE;NA;am;137;Ecuador;2;NA;5057
NA;SLB-101837;Alima hieroglyphica;NE;NA;am;137;Ecuador;4;NA;5057
NA;SLB-102275;Discradisca sparselineata;NE;NA;am;137;Ecuador;34;NA;5057
NA;W-Msc-434398;Microdaphne morrisoni;NE;NA;am;137;Ecuador;17;NA;5057
NA;W-Pol-328239;Harmothoe ernesti;NE;NA;am;137;Ecuador;28;NA;5057
NA;SLB-134671;Jania tenella;NE;NA;am;137;Ecuador;1;NA;5057
NA;SLB-166541;Heterocarpus parvispina;NE;NA;am;137;Ecuador;8;NA;5057
NA;SLB-169922;Polyplectana kefersteini;NE;NA;am;137;Ecuador;31;NA;5057
NA;W-Por-166512;Haliclona carduus;NE;NA;am;137;Ecuador;23;NA;5057
NA;SLB-182255;Tedania spinata;NE;NA;am;137;Ecuador;23;NA;5057
NA;W-Msc-386197;Chiton cumingsii;NE;NA;am;137;Ecuador;1;NA;5057
NA;SLB-188781;Kelliella rotunda;NE;NA;am;137;Ecuador;27;NA;5057
NA;SLB-189551;Alpheus randalli;NE;NA;am;137;Ecuador;28;NA;5057
NA;SLB-189578;Calcinus revi;NE;NA;am;137;Ecuador;17;NA;5057
NA;W-Bch-211050;Calocarcinus habei;NE;NA;am;137;Ecuador;2;NA;5057
NA;SLB-189632;Cheramus sibogae;NE;NA;am;137;Ecuador;23;NA;5057
